"Time";"rain-rate";"snow-depth";"air-temp";"concrete-temp";"grass-temp"
"2024-01-08T21:29:00+00:00";0;0.385;-7.40222;-7.64247;-9.20201
"2024-01-08T21:30:00+00:00";0;0.375;-7.46838;-7.5867;-9.13051
"2024-01-08T21:31:00+00:00";0;0.39;-7.44588;-7.41516;-8.95729
"2024-01-08T21:32:00+00:00";0;0.345;-7.34011;-7.24921;-8.6591
"2024-01-08T21:33:00+00:00";0;0.29;-7.2626;-7.13245;-8.48654
"2024-01-08T21:34:00+00:00";0;0.33;-7.16909;-7.08279;-8.38011
"2024-01-08T21:35:00+00:00";0;0.365;-7.07484;-7.05139;-8.37742
"2024-01-08T21:36:00+00:00";0;0.365;-7.05439;-6.9162;-8.44787
"2024-01-08T21:37:00+00:00";0;0.375;-7.05758;-6.85679;-8.43586
"2024-01-08T21:38:00+00:00";0;0.385;-6.99048;-6.83096;-8.30449
"2024-01-08T21:39:00+00:00";0;0.39;-6.92729;-6.86734;-8.30157
"2024-01-08T21:40:00+00:00";0;0.38;-6.94244;-7.01665;-8.50692
"2024-01-08T21:41:00+00:00";0;0.385;-7.06169;-7.18663;-8.65584
"2024-01-08T21:42:00+00:00";0;0.39;-7.11624;-7.29101;-8.75078
"2024-01-08T21:43:00+00:00";0;0.39;-7.11227;-7.31162;-8.93797
"2024-01-08T21:44:00+00:00";0;0.365;-7.14966;-7.38604;-9.08505
"2024-01-08T21:45:00+00:00";0;0.315;-7.18461;-7.49719;-9.23819
"2024-01-08T21:46:00+00:00";0;0.31;-7.19648;-7.58255;-9.26704
"2024-01-08T21:47:00+00:00";0;0.35;-7.18448;-7.63648;-9.31615
"2024-01-08T21:48:00+00:00";0;0.36;-7.15061;-7.58744;-9.35311
"2024-01-08T21:49:00+00:00";0;0.37;-7.11087;-7.42005;-9.24822
"2024-01-08T21:50:00+00:00";0;0.38;-7.10277;-7.40099;-9.13035
"2024-01-08T21:51:00+00:00";0;0.38;-7.12036;-7.34452;-9.07743
"2024-01-08T21:52:00+00:00";0;0.375;-7.11922;-7.23854;-8.98386
"2024-01-08T21:53:00+00:00";0;0.375;-7.08215;-7.17094;-8.88626
"2024-01-08T21:54:00+00:00";0;0.37;-7.04581;-7.1395;-8.7277
"2024-01-08T21:55:00+00:00";0;0.38;-7.01399;-7.11011;-8.60808
"2024-01-08T21:56:00+00:00";0;0.33;-6.97727;-7.12511;-8.55882
"2024-01-08T21:57:00+00:00";0;0.295;-6.91236;-7.22732;-8.59101
"2024-01-08T21:58:00+00:00";0;0.315;-6.90806;-7.31619;-8.72619
"2024-01-08T21:59:00+00:00";0;0.335;-6.97916;-7.38896;-8.86195
"2024-01-08T22:00:00+00:00";0;0.355;-6.98813;-7.47498;-8.89213
"2024-01-08T22:01:00+00:00";0;0.36;-6.96345;-7.55355;-8.93191
"2024-01-08T22:02:00+00:00";0;0.365;-6.9649;-7.58109;-9.07225
"2024-01-08T22:03:00+00:00";0;0.36;-7.03333;-7.62146;-9.22786
"2024-01-08T22:04:00+00:00";0;0.365;-7.09452;-7.65315;-9.35025
"2024-01-08T22:05:00+00:00";0;0.375;-7.16052;-7.62644;-9.4051
"2024-01-08T22:06:00+00:00";0;0.385;-7.19256;-7.59005;-9.3979
"2024-01-08T22:07:00+00:00";0;0.39;-7.20045;-7.61946;-9.45006
"2024-01-08T22:08:00+00:00";0;0.385;-7.22476;-7.5824;-9.44769
"2024-01-08T22:09:00+00:00";0;0.325;-7.24539;-7.56766;-9.39209
"2024-01-08T22:10:00+00:00";0;0.295;-7.27493;-7.61466;-9.34828
"2024-01-08T22:11:00+00:00";0;0.335;-7.30638;-7.68749;-9.35394
"2024-01-08T22:12:00+00:00";0;0.35;-7.27841;-7.63425;-9.31406
"2024-01-08T22:13:00+00:00";0;0.365;-7.28112;-7.46486;-9.07008
"2024-01-08T22:14:00+00:00";0;0.365;-7.29695;-7.31486;-8.836
"2024-01-08T22:15:00+00:00";0;0.38;-7.31971;-7.29675;-8.84337
"2024-01-08T22:16:00+00:00";0;0.375;-7.35556;-7.43114;-9.0714
"2024-01-08T22:17:00+00:00";0;0.38;-7.36993;-7.55786;-9.18025
"2024-01-08T22:18:00+00:00";0;0.385;-7.35367;-7.66528;-9.21129
"2024-01-08T22:19:00+00:00";0;0.375;-7.37384;-7.66077;-9.28034
"2024-01-08T22:20:00+00:00";0;0.39;-7.39729;-7.50622;-9.0883
"2024-01-08T22:21:00+00:00";0;0.36;-7.43487;-7.48812;-9.01351
"2024-01-08T22:22:00+00:00";0;0.305;-7.54874;-7.67076;-9.17819
"2024-01-08T22:23:00+00:00";0;0.315;-7.61781;-7.86004;-9.37164
"2024-01-08T22:24:00+00:00";0;0.35;-7.66593;-8.00863;-9.47655
"2024-01-08T22:25:00+00:00";0;0.36;-7.66492;-8.11278;-9.59207
"2024-01-08T22:26:00+00:00";0;0.36;-7.61413;-8.04224;-9.59646
"2024-01-08T22:27:00+00:00";0;0.375;-7.58263;-7.94151;-9.57538
"2024-01-08T22:28:00+00:00";0;0.37;-7.57473;-7.84839;-9.55457
"2024-01-08T22:29:00+00:00";0;0.38;-7.57115;-7.85418;-9.60454
"2024-01-08T22:30:00+00:00";0;0.375;-7.56845;-7.90119;-9.60797
"2024-01-08T22:31:00+00:00";0;0.38;-7.51076;-7.91214;-9.55691
"2024-01-08T22:32:00+00:00";0;0.38;-7.47996;-7.84918;-9.61025
"2024-01-08T22:33:00+00:00";0;0.335;-7.45056;-7.88106;-9.63526
"2024-01-08T22:34:00+00:00";0;0.285;-7.45119;-7.90521;-9.64514
"2024-01-08T22:35:00+00:00";0;0.335;-7.47389;-7.9346;-9.67906
"2024-01-08T22:36:00+00:00";0;0.34;-7.50092;-7.97558;-9.6732
"2024-01-08T22:37:00+00:00";0;0.37;-7.4529;-8.01095;-9.61466
"2024-01-08T22:38:00+00:00";0;0.36;-7.45336;-7.96637;-9.63172
"2024-01-08T22:39:00+00:00";0;0.365;-7.47094;-7.95106;-9.73191
"2024-01-08T22:40:00+00:00";0;0.37;-7.43968;-7.93526;-9.73596
"2024-01-08T22:41:00+00:00";0;0.38;-7.40759;-7.89249;-9.62332
"2024-01-08T22:42:00+00:00";0;0.38;-7.42237;-7.84689;-9.59473
"2024-01-08T22:43:00+00:00";0;0.365;-7.46666;-7.82209;-9.63075
"2024-01-08T22:44:00+00:00";0;0.355;-7.5117;-7.82947;-9.79677
"2024-01-08T22:45:00+00:00";0;0.31;-7.54282;-7.82246;-9.85711
"2024-01-08T22:46:00+00:00";0;0.3;-7.5774;-7.84126;-9.85957
"2024-01-08T22:47:00+00:00";0;0.335;-7.58296;-7.88152;-9.86247
"2024-01-08T22:48:00+00:00";0;0.355;-7.5863;-7.88709;-9.88048
"2024-01-08T22:49:00+00:00";0;0.355;-7.60146;-7.90783;-9.85439
"2024-01-08T22:50:00+00:00";0;0.36;-7.66324;-7.98583;-9.85167
"2024-01-08T22:51:00+00:00";0;0.365;-7.68974;-8.06603;-9.96607
"2024-01-08T22:52:00+00:00";0;0.37;-7.69391;-8.10632;-10.0578
"2024-01-08T22:53:00+00:00";0;0.36;-7.7003;-8.11086;-10.08107
"2024-01-08T22:54:00+00:00";0;0.37;-7.68039;-8.15224;-9.99426
"2024-01-08T22:55:00+00:00";0;0.375;-7.66237;-8.13268;-9.95655
"2024-01-08T22:56:00+00:00";0;0.38;-7.65381;-8.13061;-9.97
"2024-01-08T22:57:00+00:00";0;0.325;-7.65802;-8.11988;-9.93393
"2024-01-08T22:58:00+00:00";0;0.31;-7.70484;-8.14263;-10.0475
"2024-01-08T22:59:00+00:00";0;0.315;-7.73505;-8.04943;-10.11846
"2024-01-08T23:00:00+00:00";0;0.35;-7.74858;-7.88182;-9.99001
"2024-01-08T23:01:00+00:00";0;0.35;-7.73979;-7.7981;-9.85755
"2024-01-08T23:02:00+00:00";0;0.35;-7.76837;-7.91922;-9.90458
"2024-01-08T23:03:00+00:00";0;0.36;-7.79587;-7.94878;-9.90155
"2024-01-08T23:04:00+00:00";0;0.37;-7.81499;-7.98298;-9.92213
"2024-01-08T23:05:00+00:00";0;0.365;-7.83246;-8.03004;-9.96801
"2024-01-08T23:06:00+00:00";0;0.375;-7.83837;-8.15155;-10.06329
"2024-01-08T23:07:00+00:00";0;0.385;-7.82319;-8.12977;-10.12576
"2024-01-08T23:08:00+00:00";0;0.365;-7.8386;-8.11121;-10.2185
"2024-01-08T23:09:00+00:00";0;0.32;-7.89136;-8.14375;-10.33503
"2024-01-08T23:10:00+00:00";0;0.31;-7.92545;-8.19275;-10.32024
"2024-01-08T23:11:00+00:00";0;0.34;-7.92006;-8.17927;-10.26388
"2024-01-08T23:12:00+00:00";0;0.35;-7.91659;-8.28892;-10.27593
"2024-01-08T23:13:00+00:00";0;0.35;-7.9859;-8.33412;-10.27303
"2024-01-08T23:14:00+00:00";0;0.36;-8.026;-8.39616;-10.35295
"2024-01-08T23:15:00+00:00";0;0.35;-8.06841;-8.37583;-10.44949
"2024-01-08T23:16:00+00:00";0;0.375;-8.08054;-8.41512;-10.50579
"2024-01-08T23:17:00+00:00";0;0.37;-8.0862;-8.46886;-10.51046
"2024-01-08T23:18:00+00:00";0;0.37;-8.1103;-8.3261;-10.48068
"2024-01-08T23:19:00+00:00";0;0.39;-8.14552;-8.26;-10.41988
"2024-01-08T23:20:00+00:00";0;0.32;-8.18775;-8.34745;-10.41893
"2024-01-08T23:21:00+00:00";0;0.305;-8.19478;-8.40962;-10.34762
"2024-01-08T23:22:00+00:00";0;0.32;-8.19441;-8.35602;-10.34452
"2024-01-08T23:23:00+00:00";0;0.35;-8.19017;-8.32482;-10.32666
"2024-01-08T23:24:00+00:00";0;0.365;-8.18055;-8.38687;-10.31964
"2024-01-08T23:25:00+00:00";0;0.35;-8.20217;-8.43778;-10.43722
"2024-01-08T23:26:00+00:00";0;0.36;-8.22437;-8.5301;-10.56204
"2024-01-08T23:27:00+00:00";0;0.37;-8.24032;-8.57485;-10.62699
"2024-01-08T23:28:00+00:00";0;0.36;-8.20202;-8.58029;-10.57943
"2024-01-08T23:29:00+00:00";0;0.365;-8.20348;-8.53542;-10.56397
"2024-01-08T23:30:00+00:00";0;0.365;-8.2535;-8.60483;-10.57717
"2024-01-08T23:31:00+00:00";0;0.355;-8.33124;-8.61575;-10.50967
"2024-01-08T23:32:00+00:00";0;0.31;-8.35164;-8.52466;-10.52007
"2024-01-08T23:33:00+00:00";0;0.295;-8.3392;-8.44641;-10.52602
"2024-01-08T23:34:00+00:00";0;0.335;-8.32512;-8.44748;-10.53126
"2024-01-08T23:35:00+00:00";0;0.34;-8.27686;-8.5387;-10.53897
"2024-01-08T23:36:00+00:00";0;0.36;-8.28585;-8.64579;-10.56907
"2024-01-08T23:37:00+00:00";0;0.36;-8.29993;-8.7057;-10.58112
"2024-01-08T23:38:00+00:00";0;0.365;-8.3162;-8.72028;-10.54805
"2024-01-08T23:39:00+00:00";0;0.37;-8.32826;-8.72556;-10.51461
"2024-01-08T23:40:00+00:00";0;0.37;-8.31021;-8.71858;-10.54183
"2024-01-08T23:41:00+00:00";0;0.375;-8.28483;-8.70973;-10.57733
"2024-01-08T23:42:00+00:00";0;0.39;-8.28001;-8.62507;-10.59892
"2024-01-08T23:43:00+00:00";0;0.325;-8.25676;-8.50185;-10.58449
"2024-01-08T23:44:00+00:00";0;0.3;-8.24387;-8.45522;-10.5949
"2024-01-08T23:45:00+00:00";0;0.33;-8.24651;-8.50636;-10.60909
"2024-01-08T23:46:00+00:00";0;0.34;-8.19606;-8.48342;-10.58796
"2024-01-08T23:47:00+00:00";0;0.35;-8.17217;-8.47092;-10.61338
"2024-01-08T23:48:00+00:00";0;0.36;-8.19103;-8.43027;-10.64458
"2024-01-08T23:49:00+00:00";0;0.38;-8.22115;-8.45175;-10.59844
"2024-01-08T23:50:00+00:00";0;0.385;-8.20904;-8.48035;-10.58368
"2024-01-08T23:51:00+00:00";0;0.385;-8.16089;-8.49321;-10.54641
"2024-01-08T23:52:00+00:00";0;0.375;-8.14085;-8.57311;-10.49336
"2024-01-08T23:53:00+00:00";0;0.395;-8.13007;-8.59611;-10.48244
"2024-01-08T23:54:00+00:00";0;0.385;-8.15411;-8.47126;-10.45557
"2024-01-08T23:55:00+00:00";0;0.325;-8.24766;-8.47348;-10.48324
"2024-01-08T23:56:00+00:00";0;0.32;-8.36302;-8.59137;-10.52084
"2024-01-08T23:57:00+00:00";0;0.335;-8.41506;-8.6113;-10.53478
"2024-01-08T23:58:00+00:00";0;0.34;-8.42971;-8.68671;-10.63848
"2024-01-08T23:59:00+00:00";0;0.365;-8.43373;-8.67228;-10.73565
"2024-01-09T00:00:00+00:00";0;0.365;-8.447;-8.70318;-10.8431
"2024-01-09T00:01:00+00:00";0;0.385;-8.43632;-8.67559;-10.88912
"2024-01-09T00:02:00+00:00";0;0.38;-8.43476;-8.67382;-10.86748
"2024-01-09T00:03:00+00:00";0;0.375;-8.43778;-8.72493;-10.88128
"2024-01-09T00:04:00+00:00";0;0.39;-8.43628;-8.71967;-10.89701
"2024-01-09T00:05:00+00:00";0;0.385;-8.38188;-8.67897;-10.88782
"2024-01-09T00:06:00+00:00";0;0.34;-8.31118;-8.62638;-10.84194
"2024-01-09T00:07:00+00:00";0;0.32;-8.2696;-8.56719;-10.7343
"2024-01-09T00:08:00+00:00";0;0.325;-8.24077;-8.52816;-10.67026
"2024-01-09T00:09:00+00:00";0;0.35;-8.22005;-8.48524;-10.62941
"2024-01-09T00:10:00+00:00";0;0.355;-8.23615;-8.53428;-10.62236
"2024-01-09T00:11:00+00:00";0;0.375;-8.29002;-8.5582;-10.6916
"2024-01-09T00:12:00+00:00";0;0.37;-8.3498;-8.63185;-10.8427
"2024-01-09T00:13:00+00:00";0;0.375;-8.38395;-8.6899;-10.87968
"2024-01-09T00:14:00+00:00";0;0.38;-8.4044;-8.64778;-10.87362
"2024-01-09T00:15:00+00:00";0;0.385;-8.4278;-8.63672;-10.90186
"2024-01-09T00:16:00+00:00";0;0.39;-8.46553;-8.63641;-10.78082
"2024-01-09T00:17:00+00:00";0;0.375;-8.485;-8.5731;-10.7136
"2024-01-09T00:18:00+00:00";0;0.31;-8.51504;-8.5896;-10.73201
"2024-01-09T00:19:00+00:00";0;0.295;-8.54072;-8.66944;-10.70131
"2024-01-09T00:20:00+00:00";0;0.335;-8.55403;-8.67229;-10.69504
"2024-01-09T00:21:00+00:00";0;0.345;-8.58434;-8.6301;-10.67501
"2024-01-09T00:22:00+00:00";0;0.355;-8.58958;-8.69821;-10.6696
"2024-01-09T00:23:00+00:00";0;0.37;-8.57832;-8.74062;-10.70178
"2024-01-09T00:24:00+00:00";0;0.365;-8.60083;-8.77375;-10.79168
"2024-01-09T00:25:00+00:00";0;0.375;-8.56337;-8.786;-10.83902
"2024-01-09T00:26:00+00:00";0;0.38;-8.49257;-8.84778;-10.80612
"2024-01-09T00:27:00+00:00";0;0.38;-8.45397;-8.7706;-10.81242
"2024-01-09T00:28:00+00:00";0;0.375;-8.52198;-8.623;-10.78377
"2024-01-09T00:29:00+00:00";0;0.345;-8.56287;-8.53636;-10.71647
"2024-01-09T00:30:00+00:00";0;0.305;-8.55527;-8.67036;-10.70396
"2024-01-09T00:31:00+00:00";0;0.32;-8.60053;-8.53052;-10.45926
"2024-01-09T00:32:00+00:00";0;0.355;-8.63178;-8.39783;-10.32364
"2024-01-09T00:33:00+00:00";0;0.35;-8.64339;-8.30388;-10.25519
"2024-01-09T00:34:00+00:00";0;0.37;-8.67129;-8.39364;-10.35534
"2024-01-09T00:35:00+00:00";0;0.365;-8.72064;-8.53133;-10.49131
"2024-01-09T00:36:00+00:00";0;0.375;-8.70858;-8.57035;-10.58844
"2024-01-09T00:37:00+00:00";0;0.38;-8.71011;-8.62795;-10.67915
"2024-01-09T00:38:00+00:00";0;0.375;-8.71911;-8.72936;-10.77745
"2024-01-09T00:39:00+00:00";0;0.37;-8.70347;-8.82485;-10.74235
"2024-01-09T00:40:00+00:00";0;0.315;-8.71237;-8.84544;-10.81267
"2024-01-09T00:41:00+00:00";0;0.3;-8.70557;-8.88059;-10.90923
"2024-01-09T00:42:00+00:00";0;0.335;-8.66524;-8.91364;-10.89853
"2024-01-09T00:43:00+00:00";0;0.345;-8.68765;-8.78416;-10.86871
"2024-01-09T00:44:00+00:00";0;0.365;-8.73336;-8.82188;-10.84594
"2024-01-09T00:45:00+00:00";0;0.375;-8.75337;-8.88753;-10.8753
"2024-01-09T00:46:00+00:00";0;0.375;-8.74415;-8.83898;-10.92333
"2024-01-09T00:47:00+00:00";0;0.38;-8.70633;-8.8961;-10.85118
"2024-01-09T00:48:00+00:00";0;0.375;-8.73348;-8.89642;-10.90406
"2024-01-09T00:49:00+00:00";0;0.39;-8.77632;-8.90877;-11.01273
"2024-01-09T00:50:00+00:00";0;0.385;-8.81701;-8.82016;-10.89981
"2024-01-09T00:51:00+00:00";0;0.36;-8.8321;-8.69677;-10.75002
"2024-01-09T00:52:00+00:00";0;0.31;-8.8506;-8.63878;-10.65202
"2024-01-09T00:53:00+00:00";0;0.32;-8.90053;-8.61264;-10.66881
"2024-01-09T00:54:00+00:00";0;0.36;-8.93977;-8.68699;-10.79537
"2024-01-09T00:55:00+00:00";0;0.36;-8.96152;-8.88048;-10.90843
"2024-01-09T00:56:00+00:00";0;0.36;-8.99439;-8.94884;-10.96185
"2024-01-09T00:57:00+00:00";0;0.36;-8.99656;-8.95104;-11.05821
"2024-01-09T00:58:00+00:00";0;0.365;-8.99611;-9.00041;-11.17652
"2024-01-09T00:59:00+00:00";0;0.38;-8.94263;-9.04899;-11.14344
"2024-01-09T01:00:00+00:00";0;0.375;-8.8175;-9.08406;-11.05166
"2024-01-09T01:01:00+00:00";0;0.38;-8.77804;-9.20856;-11.09831
"2024-01-09T01:02:00+00:00";0;0.315;-8.82965;-9.27286;-11.09195
"2024-01-09T01:03:00+00:00";0;0.3;-8.83835;-9.29135;-11.04203
"2024-01-09T01:04:00+00:00";0;0.34;-8.83667;-9.26737;-10.97681
"2024-01-09T01:05:00+00:00";0;0.35;-8.83314;-9.21255;-10.93703
"2024-01-09T01:06:00+00:00";0;0.35;-8.81864;-9.15389;-10.96192
"2024-01-09T01:07:00+00:00";0;0.37;-8.85611;-9.10081;-11.104
"2024-01-09T01:08:00+00:00";0;0.365;-8.86086;-9.13529;-11.21892
"2024-01-09T01:09:00+00:00";0;0.365;-8.8596;-9.08598;-11.30859
"2024-01-09T01:10:00+00:00";0;0.37;-8.84705;-9.06492;-11.31054
"2024-01-09T01:11:00+00:00";0;0.385;-8.89353;-8.94345;-11.27219
"2024-01-09T01:12:00+00:00";0;0.385;-8.90612;-8.80051;-11.10037
"2024-01-09T01:13:00+00:00";0;0.345;-8.91864;-8.92844;-11.08224
"2024-01-09T01:14:00+00:00";0;0.3;-8.9486;-8.99079;-11.12539
"2024-01-09T01:15:00+00:00";0;0.305;-8.96157;-8.89415;-11.11308
"2024-01-09T01:16:00+00:00";0;0.345;-8.93358;-8.72462;-10.81392
"2024-01-09T01:17:00+00:00";0;0.36;-8.88483;-8.61602;-10.55541
"2024-01-09T01:18:00+00:00";0;0.36;-8.88063;-8.65659;-10.48172
"2024-01-09T01:19:00+00:00";0;0.365;-8.91998;-8.6884;-10.58645
"2024-01-09T01:20:00+00:00";0;0.37;-8.9078;-8.71961;-10.65058
"2024-01-09T01:21:00+00:00";0;0.365;-8.89025;-8.73777;-10.82975
"2024-01-09T01:22:00+00:00";0;0.37;-9.01323;-8.65836;-10.73946
"2024-01-09T01:23:00+00:00";0;0.385;-9.14377;-8.88085;-10.80519
"2024-01-09T01:24:00+00:00";0;0.37;-9.17341;-8.96526;-10.99689
"2024-01-09T01:25:00+00:00";0;0.315;-9.17416;-9.0885;-11.15849
"2024-01-09T01:26:00+00:00";0;0.29;-9.1563;-9.1159;-11.21714
"2024-01-09T01:27:00+00:00";0;0.33;-9.12853;-9.20475;-11.291
"2024-01-09T01:28:00+00:00";0;0.35;-9.113;-9.28544;-11.28091
"2024-01-09T01:29:00+00:00";0;0.36;-9.11282;-9.29466;-11.25222
"2024-01-09T01:30:00+00:00";0;0.37;-9.07186;-9.30909;-11.26202
"2024-01-09T01:31:00+00:00";0;0.36;-9.04926;-9.31796;-11.28176
"2024-01-09T01:32:00+00:00";0;0.355;-9.02409;-9.37988;-11.37736
"2024-01-09T01:33:00+00:00";0;0.37;-8.97874;-9.38566;-11.39119
"2024-01-09T01:34:00+00:00";0;0.38;-8.91672;-9.34295;-11.33133
"2024-01-09T01:35:00+00:00";0;0.34;-8.86204;-9.30969;-11.23497
"2024-01-09T01:36:00+00:00";0;0.3;-8.85428;-9.26158;-11.23987
"2024-01-09T01:37:00+00:00";0;0.31;-8.88217;-9.22992;-11.31808
"2024-01-09T01:38:00+00:00";0;0.345;-8.94141;-9.25082;-11.35549
"2024-01-09T01:39:00+00:00";0;0.355;-8.93853;-9.2412;-11.28883
"2024-01-09T01:40:00+00:00";0;0.355;-8.92434;-9.20842;-11.24327
"2024-01-09T01:41:00+00:00";0;0.37;-8.95223;-9.1282;-11.27351
"2024-01-09T01:42:00+00:00";0;0.375;-9.0053;-8.99302;-11.19562
"2024-01-09T01:43:00+00:00";0;0.375;-9.03764;-9.04111;-11.16208
"2024-01-09T01:44:00+00:00";0;0.375;-9.04629;-9.13242;-11.26441
"2024-01-09T01:45:00+00:00";0;0.375;-9.06552;-9.14253;-11.28086
"2024-01-09T01:46:00+00:00";0;0.325;-9.08727;-9.20908;-11.29676
"2024-01-09T01:47:00+00:00";0;0.29;-9.09213;-9.21585;-11.27221
"2024-01-09T01:48:00+00:00";0;0.345;-9.08574;-9.13997;-11.24866
"2024-01-09T01:49:00+00:00";0;0.355;-9.11562;-9.15407;-11.35152
"2024-01-09T01:50:00+00:00";0;0.365;-9.21514;-9.22482;-11.39306
"2024-01-09T01:51:00+00:00";0;0.365;-9.30861;-9.38899;-11.45101
"2024-01-09T01:52:00+00:00";0;0.38;-9.3473;-9.47992;-11.51737
"2024-01-09T01:53:00+00:00";0;0.36;-9.35244;-9.50113;-11.55722
"2024-01-09T01:54:00+00:00";0;0.375;-9.34945;-9.51634;-11.61231
"2024-01-09T01:55:00+00:00";0;0.375;-9.39263;-9.52967;-11.64269
"2024-01-09T01:56:00+00:00";0;0.34;-9.43139;-9.54155;-11.61528
"2024-01-09T01:57:00+00:00";0;0.295;-9.42263;-9.47241;-11.52388
"2024-01-09T01:58:00+00:00";0;0.315;-9.40663;-9.47196;-11.39466
"2024-01-09T01:59:00+00:00";0;0.345;-9.39459;-9.44229;-11.42596
"2024-01-09T02:00:00+00:00";0;0.365;-9.27388;-9.31211;-11.43875
"2024-01-09T02:01:00+00:00";0;0.365;-9.22339;-9.30762;-11.47559
"2024-01-09T02:02:00+00:00";0;0.37;-9.18884;-9.19447;-11.458
"2024-01-09T02:03:00+00:00";0;0.37;-9.1747;-9.02249;-11.28561
"2024-01-09T02:04:00+00:00";0;0.37;-9.23316;-9.02776;-11.28092
"2024-01-09T02:05:00+00:00";0;0.37;-9.3178;-9.15252;-11.33894
"2024-01-09T02:06:00+00:00";0;0.365;-9.31313;-9.22013;-11.37805
"2024-01-09T02:07:00+00:00";0;0.305;-9.27724;-9.2457;-11.3884
"2024-01-09T02:08:00+00:00";0;0.3;-9.19164;-9.25685;-11.40726
"2024-01-09T02:09:00+00:00";0;0.33;-9.09631;-9.28994;-11.43125
"2024-01-09T02:10:00+00:00";0;0.35;-9.07706;-9.29394;-11.48042
"2024-01-09T02:11:00+00:00";0;0.355;-9.09919;-9.26331;-11.4652
"2024-01-09T02:12:00+00:00";0;0.37;-9.15288;-9.28396;-11.437
"2024-01-09T02:13:00+00:00";0;0.36;-9.13766;-9.3478;-11.35942
"2024-01-09T02:14:00+00:00";0;0.365;-9.00929;-9.36066;-11.21641
"2024-01-09T02:15:00+00:00";0;0.38;-8.92297;-9.32555;-11.10525
"2024-01-09T02:16:00+00:00";0;0.385;-8.89468;-9.29774;-10.96693
"2024-01-09T02:17:00+00:00";0;0.34;-8.76063;-9.28204;-10.7868
"2024-01-09T02:18:00+00:00";0;0.305;-8.73722;-9.24544;-10.68829
"2024-01-09T02:19:00+00:00";0;0.335;-8.71252;-9.14854;-10.73652
"2024-01-09T02:20:00+00:00";0;0.35;-8.79256;-9.08617;-10.77287
"2024-01-09T02:21:00+00:00";0;0.355;-9.15238;-9.0863;-10.77335
"2024-01-09T02:22:00+00:00";0;0.355;-9.21922;-9.2014;-10.95049
"2024-01-09T02:23:00+00:00";0;0.36;-9.26053;-9.34305;-11.08758
"2024-01-09T02:24:00+00:00";0;0.375;-9.32585;-9.29267;-11.14571
"2024-01-09T02:25:00+00:00";0;0.37;-9.37934;-9.35842;-11.19438
"2024-01-09T02:26:00+00:00";0;0.375;-9.42413;-9.51549;-11.29708
"2024-01-09T02:27:00+00:00";0;0.37;-9.45624;-9.59234;-11.42815
"2024-01-09T02:28:00+00:00";0;0.31;-9.44652;-9.62772;-11.52608
"2024-01-09T02:29:00+00:00";0;0.295;-9.432;-9.74705;-11.56038
"2024-01-09T02:30:00+00:00";0;0.34;-9.39337;-9.6946;-11.54863
"2024-01-09T02:31:00+00:00";0;0.34;-9.3573;-9.70036;-11.51343
"2024-01-09T02:32:00+00:00";0;0.365;-9.33933;-9.70152;-11.58165
"2024-01-09T02:33:00+00:00";0;0.37;-9.37556;-9.63303;-11.72104
"2024-01-09T02:34:00+00:00";0;0.37;-9.34805;-9.64341;-11.7472
"2024-01-09T02:35:00+00:00";0;0.37;-9.30314;-9.59779;-11.67592
"2024-01-09T02:36:00+00:00";0;0.4;-9.32956;-9.48609;-11.55016
"2024-01-09T02:37:00+00:00";0;0.395;-9.32628;-9.55532;-11.56531
"2024-01-09T02:38:00+00:00";0;0.325;-9.3245;-9.55007;-11.57735
"2024-01-09T02:39:00+00:00";0;0.295;-9.31118;-9.57172;-11.58781
"2024-01-09T02:40:00+00:00";0;0.31;-9.30496;-9.58149;-11.6406
"2024-01-09T02:41:00+00:00";0;0.34;-9.32244;-9.64296;-11.7125
"2024-01-09T02:42:00+00:00";0;0.365;-9.32936;-9.64738;-11.74303
"2024-01-09T02:43:00+00:00";0;0.37;-9.3282;-9.72487;-11.71278
"2024-01-09T02:44:00+00:00";0;0.375;-9.31378;-9.81249;-11.70449
"2024-01-09T02:45:00+00:00";0;0.37;-9.32374;-9.76066;-11.66837
"2024-01-09T02:46:00+00:00";0;0.375;-9.29548;-9.74983;-11.68753
"2024-01-09T02:47:00+00:00";0;0.39;-9.26668;-9.75785;-11.65501
"2024-01-09T02:48:00+00:00";0;0.37;-9.27867;-9.77523;-11.67415
"2024-01-09T02:49:00+00:00";0;0.3;-9.24506;-9.77888;-11.7167
"2024-01-09T02:50:00+00:00";0;0.295;-9.24323;-9.7049;-11.64174
"2024-01-09T02:51:00+00:00";0;0.335;-9.2357;-9.6472;-11.61648
"2024-01-09T02:52:00+00:00";0;0.36;-9.20465;-9.62768;-11.57431
"2024-01-09T02:53:00+00:00";0;0.365;-9.1947;-9.63206;-11.4933
"2024-01-09T02:54:00+00:00";0;0.375;-9.18294;-9.71911;-11.56875
"2024-01-09T02:55:00+00:00";0;0.37;-9.20882;-9.75455;-11.67438
"2024-01-09T02:56:00+00:00";0;0.375;-9.30322;-9.70181;-11.80852
"2024-01-09T02:57:00+00:00";0;0.375;-9.35592;-9.6752;-11.78413
"2024-01-09T02:58:00+00:00";0;0.385;-9.35281;-9.61031;-11.60453
"2024-01-09T02:59:00+00:00";0;0.325;-9.37074;-9.70191;-11.54828
"2024-01-09T03:00:00+00:00";0;0.28;-9.38462;-9.69234;-11.60548
